"time","from","to","amount","kind"
53,41,35,0.0464930288717847,"freelance_theft"
53,28,53,0.0481893877212596,"freelance_theft"
53,55,53,0.0313231020188188,"freelance_theft"
53,16,46,0.0417726524418573,"freelance_theft"
53,57,32,0.0319565506503472,"freelance_theft"
53,3,6,0.036273599968995,"freelance_theft"
53,29,35,0.0302204687666601,"freelance_theft"
53,42,13,0.029723612625884,"freelance_theft"
53,58,51,0.0249336926273852,"freelance_theft"
53,59,36,0.0251758024715166,"freelance_theft"
53,36,18,0.038397510696971,"freelance_theft"
53,15,57,0.0426302911357363,"freelance_theft"
54,40,52,0.08,"guard_contract"
54,25,13,0.08,"guard_contract"
54,48,45,0.08,"guard_contract"
54,27,17,0.08,"guard_contract"
54,46,55,0.0393265723814064,"freelance_theft"
54,26,12,0.0719994697640267,"freelance_theft"
54,57,52,0.0373222138680918,"freelance_theft"
54,22,43,0.20530155069129,"freelance_theft"
54,59,22,0.0963806885088052,"freelance_theft"
54,15,53,0.0203600163122322,"freelance_theft"
54,18,12,0.0467996553466174,"freelance_theft"
54,23,35,0.019643304698329,"freelance_theft"
54,6,29,0.031425849146769,"freelance_theft"
54,47,11,0.0256057842692101,"freelance_theft"
54,53,22,0.0626474475307234,"freelance_theft"
54,41,55,0.0255622720479142,"freelance_theft"
54,32,11,0.0166437597749866,"freelance_theft"
54,50,13,0.0403203482068246,"freelance_theft"
54,58,50,0.0534579879438918,"freelance_theft"
54,42,47,0.0308284715687895,"freelance_theft"
54,28,45,0.0417512201915692,"freelance_theft"
54,36,50,0.0347476921635296,"freelance_theft"
54,12,53,0.0281606172387041,"freelance_theft"
54,35,36,0.027965092607661,"freelance_theft"
55,49,51,0.08,"guard_contract"
55,39,55,0.08,"guard_contract"
55,10,11,0.08,"guard_contract"
55,31,29,0.08,"guard_contract"
55,56,35,0.08,"guard_contract"
55,13,34,0.0628655235820504,"freelance_theft"
55,46,36,0.0181773101949797,"freelance_theft"
55,9,18,0.0343382613243473,"freelance_theft"
55,16,15,0.0621543727384255,"freelance_theft"
55,12,58,0.0412599974789892,"freelance_theft"
55,17,13,0.0412111595881536,"freelance_theft"
55,53,35,0.0435559304665952,"freelance_theft"
55,3,28,0.0623079973229442,"freelance_theft"
55,36,57,0.0337724640920607,"freelance_theft"
55,32,23,0.0256237189339021,"freelance_theft"
55,34,46,0.0332785829889424,"freelance_theft"
55,15,11,0.0388184438537413,"freelance_theft"
55,58,26,0.0643210811755751,"freelance_theft"
55,41,34,0.0455100943744626,"freelance_theft"
55,22,17,0.0500069466614675,"freelance_theft"
55,47,59,0.0580726285287324,"freelance_theft"
55,45,18,0.0223198698608257,"freelance_theft"
55,50,32,0.0215653754708367,"freelance_theft"
55,28,59,0.0377472085436761,"freelance_theft"
55,42,50,0.0231338813210871,"freelance_theft"
55,23,50,0.0150370228587066,"freelance_theft"
55,21,55,0.0376154768311442,"freelance_theft"
55,26,1,0.0111525684511719,"freelance_theft"
55,18,55,0.0244500599402437,"freelance_theft"
56,33,50,0.08,"guard_contract"
56,44,32,0.08,"guard_contract"
56,2,23,0.08,"guard_contract"
56,5,57,0.08,"guard_contract"
56,37,55,0.08,"guard_contract"
56,54,18,0.08,"guard_contract"
56,38,36,0.08,"guard_contract"
56,35,5,0.036533751091349,"punishment"
56,26,59,0.0245356855533894,"freelance_theft"
56,6,34,0.0295815613434007,"freelance_theft"
56,9,47,0.0333639265047695,"freelance_theft"
56,3,12,0.040716991126494,"freelance_theft"
56,28,9,0.0472458214149733,"freelance_theft"
56,16,28,0.056247758745441,"freelance_theft"
56,11,22,0.0512232722264838,"freelance_theft"
56,41,28,0.0365610431845366,"freelance_theft"
56,34,29,0.0414268019453999,"freelance_theft"
56,13,29,0.0269274212645099,"freelance_theft"
56,51,16,0.0566243554802184,"freelance_theft"
56,17,41,0.0417222404699699,"freelance_theft"
56,42,22,0.0332951269472145,"freelance_theft"
56,22,58,0.0423313767727943,"freelance_theft"
56,46,53,0.026548976868466,"freelance_theft"
56,53,50,0.0377740648581593,"freelance_theft"
56,59,1,0.00724916949326172,"freelance_theft"
56,15,11,0.0361601337842012,"freelance_theft"
56,29,36,0.044635614058958,"freelance_theft"
56,58,21,0.04408219357042,"freelance_theft"
56,47,58,0.0359441626519633,"freelance_theft"
56,21,36,0.0290131491383227,"freelance_theft"
56,52,50,0.0245531421578035,"freelance_theft"
57,14,35,0.08,"guard_contract"
57,20,59,0.08,"guard_contract"
57,19,50,0.08,"guard_contract"
57,24,52,0.08,"guard_contract"
57,4,36,0.08,"guard_contract"
57,53,20,0.0282475845683291,"punishment"
57,16,55,0.0438925389611584,"freelance_theft"
57,3,13,0.0292118511748783,"freelance_theft"
57,47,9,0.0307097839197326,"freelance_theft"
57,32,3,0.0541854310757771,"freelance_theft"
57,46,6,0.0239304336514061,"freelance_theft"
57,12,16,0.0451682196985474,"freelance_theft"
57,23,59,0.0394854049323447,"freelance_theft"
57,57,52,0.0468530387694909,"freelance_theft"
57,13,47,0.0310154335281938,"freelance_theft"
57,29,7,0.169677001148337,"freelance_theft"
57,55,59,0.0256655132060241,"freelance_theft"
57,18,41,0.0201194563054804,"freelance_theft"
57,21,3,0.0352205301992551,"freelance_theft"
57,51,50,0.0439595424025723,"freelance_theft"
57,34,50,0.028573702561672,"freelance_theft"
57,28,36,0.0468585469399098,"freelance_theft"
57,11,27,0.183485440213779,"freelance_theft"
57,9,52,0.0304544752001691,"freelance_theft"
58,40,53,0.08,"guard_contract"
58,25,6,0.08,"guard_contract"
58,48,41,0.08,"guard_contract"
58,32,34,0.0297281914506856,"freelance_theft"
58,58,23,0.0497382670339043,"freelance_theft"
58,12,57,0.0523506652291613,"freelance_theft"
58,46,22,0.0224578143861674,"freelance_theft"
58,21,35,0.0365245419213148,"freelance_theft"
58,13,15,0.0456428444532564,"freelance_theft"
58,22,51,0.0584112644667772,"freelance_theft"
58,17,36,0.0304580555109414,"freelance_theft"
58,59,29,0.0715122391444848,"freelance_theft"
58,50,13,0.0318181005571785,"freelance_theft"
58,34,11,0.0737239910345533,"freelance_theft"
58,55,40,0.0403081370517624,"punishment"
58,3,11,0.0479205941724597,"freelance_theft"
58,26,46,0.0261591076599264,"freelance_theft"
58,23,42,0.0208483967399093,"freelance_theft"
58,28,35,0.0237409522488546,"freelance_theft"
58,51,57,0.0340279323989548,"freelance_theft"
58,57,55,0.00940523197874456,"freelance_theft"
58,18,34,0.0381267213050393,"freelance_theft"
58,35,58,0.0267720991856427,"freelance_theft"
58,16,28,0.0344745027860163,"freelance_theft"
58,9,17,0.0367676189232728,"freelance_theft"
58,36,32,0.0573872619403058,"freelance_theft"
59,49,55,0.08,"guard_contract"
59,39,45,0.08,"guard_contract"
59,10,52,0.08,"guard_contract"
59,31,47,0.08,"guard_contract"
59,56,42,0.08,"guard_contract"
59,33,46,0.08,"guard_contract"
59,44,58,0.08,"guard_contract"
59,13,23,0.0326268124310061,"freelance_theft"
59,9,58,0.0454018644706677,"freelance_theft"
59,34,21,0.0429188032613854,"freelance_theft"
59,41,34,0.0328039499897604,"freelance_theft"
59,53,47,0.041160031793326,"freelance_theft"
59,57,21,0.0278972221199005,"freelance_theft"
59,16,46,0.0450034199789521,"freelance_theft"
59,21,55,0.034113400786184,"freelance_theft"
59,26,23,0.0212074280801539,"freelance_theft"
59,22,38,0.168219244724593,"freelance_theft"
59,28,58,0.029511211905934,"freelance_theft"
59,17,6,0.036554781873414,"freelance_theft"
59,50,12,0.0395976539569191,"freelance_theft"
59,23,32,0.0373017202611988,"freelance_theft"
59,36,41,0.0455590290949784,"freelance_theft"
59,6,18,0.0504515985523039,"freelance_theft"
59,51,32,0.0242461181697792,"freelance_theft"
59,3,26,0.0358778791747484,"freelance_theft"
59,12,13,0.0251011497130181,"freelance_theft"
59,29,50,0.029568420745021,"freelance_theft"
59,11,42,0.041551457880941,"freelance_theft"
59,18,53,0.0419971141936075,"freelance_theft"
59,35,3,0.0382228103010386,"freelance_theft"
59,59,42,0.0270084476226117,"freelance_theft"
59,32,58,0.0191822877388571,"freelance_theft"
60,2,58,0.08,"guard_contract"
60,5,32,0.08,"guard_contract"
60,37,15,0.08,"guard_contract"
60,54,13,0.08,"guard_contract"
60,12,23,0.0198404303435196,"freelance_theft"
60,17,16,0.0431766157717948,"freelance_theft"
60,23,6,0.0344186677110254,"freelance_theft"
60,18,26,0.0233206214635864,"freelance_theft"
60,6,25,0.160312194478747,"freelance_theft"
60,9,45,0.034950247575809,"freelance_theft"
60,26,32,0.0434737775189565,"freelance_theft"
60,21,36,0.0418289379444613,"freelance_theft"
60,45,9,0.0436123317072977,"freelance_theft"
60,42,46,0.0292522229863189,"freelance_theft"
60,16,41,0.029613368911736,"freelance_theft"
60,36,21,0.0307130129336612,"freelance_theft"
60,52,17,0.0378049414759504,"freelance_theft"
60,35,22,0.0799182575679884,"freelance_theft"
60,41,9,0.0283480156097435,"freelance_theft"
60,22,45,0.03098197702183,"freelance_theft"
60,28,53,0.0272981242258449,"freelance_theft"
60,55,13,0.0443157473134618,"freelance_theft"
60,46,18,0.0416547465390154,"freelance_theft"
60,50,36,0.0309383641906813,"freelance_theft"
60,34,54,0.0245529728457331,"punishment"
60,3,50,0.0230479009510021,"freelance_theft"
60,47,35,0.0451512274308899,"freelance_theft"
60,53,45,0.0201382850641895,"freelance_theft"
60,11,17,0.0245732119593677,"freelance_theft"
61,14,34,0.08,"guard_contract"
61,17,11,0.0402920206562068,"freelance_theft"
61,45,15,0.0436678488946167,"freelance_theft"
61,41,53,0.0177921805192655,"freelance_theft"
61,53,6,0.0714814020797282,"freelance_theft"
61,23,57,0.0141740149938464,"freelance_theft"
61,29,53,0.0295834080654274,"freelance_theft"
61,11,22,0.055790559376833,"freelance_theft"
61,6,59,0.0301648239523994,"freelance_theft"
61,47,29,0.046186095527572,"freelance_theft"
61,26,35,0.0293482978300784,"freelance_theft"
61,32,42,0.0207937689999092,"freelance_theft"
61,28,12,0.0204680280917856,"freelance_theft"
61,46,17,0.0230747950032614,"freelance_theft"
61,51,58,0.0404684870302571,"freelance_theft"
61,9,32,0.0285357745372899,"freelance_theft"
61,36,9,0.0214137312343847,"freelance_theft"
61,18,31,0.148051720291423,"freelance_theft"
61,42,15,0.0213841017815008,"freelance_theft"
61,58,26,0.0266461303234934,"freelance_theft"
61,57,16,0.0244294793707742,"freelance_theft"
61,3,2,0.144548287819702,"freelance_theft"
61,35,28,0.0284555042891582,"freelance_theft"
62,20,50,0.08,"guard_contract"
62,19,57,0.08,"guard_contract"
62,59,47,0.0447220837011235,"freelance_theft"
62,12,3,0.0695034927654217,"freelance_theft"
62,23,32,0.0185482534492384,"freelance_theft"
62,51,46,0.0276692844809042,"freelance_theft"
62,41,52,0.0400271383966926,"freelance_theft"
62,32,58,0.0286306621828898,"freelance_theft"
62,58,6,0.0500205997351631,"freelance_theft"
62,55,26,0.0173199847102707,"freelance_theft"
62,45,34,0.0337290269973377,"freelance_theft"
62,35,3,0.0451772702975241,"freelance_theft"
62,17,12,0.0306304407275582,"freelance_theft"
62,53,58,0.0291171403261855,"freelance_theft"
62,15,34,0.0219238675482695,"freelance_theft"
62,18,47,0.0290693544057303,"freelance_theft"
62,6,13,0.0218052357537502,"freelance_theft"
62,3,44,0.146363493564623,"freelance_theft"
62,16,3,0.0735924484410086,"freelance_theft"
62,42,12,0.0199097864729129,"freelance_theft"
62,52,51,0.0472114596313685,"freelance_theft"
62,11,6,0.0331452223416686,"freelance_theft"
62,28,11,0.04331733702801,"freelance_theft"
62,34,23,0.0153956073772264,"freelance_theft"
62,46,47,0.0188950803637247,"freelance_theft"
62,47,18,0.0750679613943636,"freelance_theft"
62,26,59,0.0212598648644528,"freelance_theft"
62,13,42,0.0139688107389858,"freelance_theft"
63,53,51,0.0306874487603895,"freelance_theft"
63,15,53,0.0261608214228291,"freelance_theft"
63,59,58,0.0189261412120206,"freelance_theft"
63,34,50,0.0359811356181513,"freelance_theft"
63,21,12,0.0129413612073934,"freelance_theft"
63,57,55,0.022746216719326,"freelance_theft"
63,6,17,0.0187192710067653,"freelance_theft"
63,55,46,0.0175983130398914,"freelance_theft"
63,50,12,0.00841188478480569,"freelance_theft"
63,9,45,0.0261787918539072,"freelance_theft"
63,12,3,0.0478350914866556,"freelance_theft"
63,26,46,0.0114389034759294,"freelance_theft"
63,28,41,0.0214072568766239,"freelance_theft"
63,36,11,0.0211562690682065,"freelance_theft"
63,46,52,0.0355416508288291,"freelance_theft"
63,17,51,0.0129468416942532,"freelance_theft"
63,13,57,0.0397246033775352,"freelance_theft"
63,23,50,0.0193318978264804,"freelance_theft"
63,52,2,0.0939563870828066,"freelance_theft"
63,58,12,0.0167422820203295,"freelance_theft"
63,3,46,0.0128748650494443,"freelance_theft"
63,47,13,0.01896609818072,"freelance_theft"
63,45,46,0.0083686622821388,"freelance_theft"
63,16,18,0.0417941749063363,"freelance_theft"
64,24,42,0.08,"guard_contract"
64,4,21,0.08,"guard_contract"
64,46,58,0.0111617904949287,"freelance_theft"
64,22,18,0.0271662136891186,"freelance_theft"
64,59,28,0.0271496856545747,"freelance_theft"
64,55,39,0.151684625469761,"freelance_theft"
64,41,52,0.0489868085177212,"freelance_theft"
64,45,16,0.042264479762574,"freelance_theft"
64,32,52,0.0318414255365188,"freelance_theft"
64,29,23,0.00977330903446526,"freelance_theft"
64,52,32,0.012221595443798,"freelance_theft"
64,34,36,0.0140094368298498,"freelance_theft"
64,28,11,0.0137515748943342,"freelance_theft"
64,53,52,0.0179744850040665,"freelance_theft"
64,16,5,0.144102824187276,"freelance_theft"
64,26,53,0.0162956036762622,"freelance_theft"
64,15,21,0.0325294764225877,"freelance_theft"
64,23,16,0.0709079003112197,"freelance_theft"
64,13,55,0.0600340693459402,"freelance_theft"
64,6,28,0.0154603468884905,"freelance_theft"
64,47,22,0.0177720383861329,"freelance_theft"
64,17,29,0.0124416202549847,"freelance_theft"
64,11,23,0.0248177651089269,"freelance_theft"
64,36,6,0.0195072607854241,"freelance_theft"
64,51,34,0.0161356768452048,"freelance_theft"
65,40,58,0.08,"guard_contract"
65,26,47,0.0304139365228468,"freelance_theft"
65,42,3,0.0215990122336316,"freelance_theft"
65,23,47,0.0197690587398504,"freelance_theft"
65,41,22,0.0115518249509864,"freelance_theft"
65,22,52,0.0116834152526432,"freelance_theft"
65,18,2,0.0470716516038243,"freelance_theft"
65,52,23,0.0160507178797501,"freelance_theft"
65,55,23,0.0104329666218376,"freelance_theft"
65,3,58,0.0282551638217036,"freelance_theft"
65,34,3,0.0169286652894568,"freelance_theft"
65,57,16,0.0460901352022928,"freelance_theft"
65,21,29,0.00808705316574004,"freelance_theft"
65,59,45,0.0207378144206891,"freelance_theft"
65,51,59,0.0162036866124439,"freelance_theft"
65,13,16,0.0299585878814903,"freelance_theft"
65,15,17,0.00705348783663071,"freelance_theft"
65,16,57,0.0279525395162004,"freelance_theft"
65,45,16,0.0222564709536388,"freelance_theft"
65,29,18,0.0201331169592656,"freelance_theft"
65,17,44,0.0951362708170047,"freelance_theft"
65,6,17,0.0332976947859516,"freelance_theft"
65,53,6,0.0173339126856088,"freelance_theft"
65,32,21,0.016974628282691,"freelance_theft"
66,41,26,0.0110508980504979,"freelance_theft"
66,29,59,0.0105323962980885,"freelance_theft"
66,13,2,0.0305965735424858,"freelance_theft"
66,45,55,0.0356736833925043,"freelance_theft"
66,42,55,0.0231878942051278,"freelance_theft"
66,26,13,0.0335341945869387,"freelance_theft"
66,2,44,0.054838576031053,"freelance_theft"
66,23,42,0.0317551442339065,"freelance_theft"
66,35,11,0.00362474146944165,"freelance_theft"
66,59,17,0.0216435016108686,"freelance_theft"
66,47,44,0.0356450744201845,"freelance_theft"
66,15,37,0.141562741052098,"freelance_theft"
66,6,15,0.0591303041568208,"freelance_theft"
66,57,17,0.0140682760470646,"freelance_theft"
66,11,15,0.0384346977019335,"freelance_theft"
66,17,11,0.0134521441956767,"freelance_theft"
66,51,45,0.019755133394598,"freelance_theft"
66,32,26,0.0119200518382522,"freelance_theft"
67,57,13,0.0217972264815101,"freelance_theft"
67,53,15,0.0249825535062568,"freelance_theft"
67,47,44,0.0231692983731199,"freelance_theft"
67,11,18,0.00608652602352264,"freelance_theft"
67,21,2,0.0320812744134843,"freelance_theft"
67,58,15,0.00923865977906691,"freelance_theft"
67,32,2,0.0208528283687648,"freelance_theft"
67,18,57,0.0167220765705314,"freelance_theft"
67,17,42,0.0206408437520392,"freelance_theft"
67,23,53,0.00874389372718988,"freelance_theft"
67,42,15,0.00600512885639349,"freelance_theft"
67,2,21,0.0112284460447195,"freelance_theft"
67,34,41,0.0109710530015275,"freelance_theft"
68,58,47,0.0135850304776565,"freelance_theft"
68,15,6,0.017962649700533,"freelance_theft"
68,21,2,0.010484294555349,"freelance_theft"
68,45,23,0.00717466328638375,"freelance_theft"
68,53,42,0.00851834353856324,"freelance_theft"
68,23,57,0.0108693497708454,"freelance_theft"
68,2,18,0.00585272679968599,"freelance_theft"
68,42,10,0.149100304072169,"freelance_theft"
68,26,55,0.00107213123333305,"freelance_theft"
68,57,47,0.00883026981047675,"freelance_theft"
68,47,4,0.13416615513852,"freelance_theft"
68,59,2,0.0020484543798901,"freelance_theft"
68,6,8,0.146901896822228,"freelance_theft"
69,57,42,0.0521851064252592,"freelance_theft"
69,47,6,0.0560913861931263,"freelance_theft"
69,26,6,0.0364594010255321,"freelance_theft"
69,15,47,0.0595901394660763,"freelance_theft"
69,45,1,0.00471196017062012,"freelance_theft"
70,15,1,0.00306277411090308,"freelance_theft"
70,6,47,0.0387335906529496,"freelance_theft"
